id,device,timestamp,diffFrameSecs,numFrameSamples,timestamp,x_absoluteCentralMoment,x_maxDeviation,x_mean,x_psdAcrossFrequencyBands,x_standardDeviation,y_absoluteCentralMoment,y_maxDeviation,y_mean,y_psdAcrossFrequencyBands,y_standardDeviation,z_absoluteCentralMoment,z_maxDeviation,z_mean,z_psdAcrossFrequencyBands,z_standardDeviation
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.006874382920650763,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.026415261995244323,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.006874382920650763,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.006874382920650763,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.006874382920650763,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.006874382920650763,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.005777626544223709,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.006874382920650763,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.006874382920650763,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.006874382920650763,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.006874382920650763,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.02537152426161395,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.022012894225875823,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.03058508540099849,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,2.1745772637401547e-05,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.05317885581719641,0.033577262292209725
18247551-0650-49bb-b118-a6fe3e2c6c18-102,9416d62f-9e61-48b2-b55b-68c878fa3f17,2870776023.841871,0.0,99,2870776023.841871,0.02170676986838079,0.07362319232323242,0.21516372232323241,0.03415937779685232,0.027035824492238653,0.01782011735945311,0.056792285414141386,-0.15586760541414138,0.015424260525994276,0.022639794434494268,0.02676331200897871,0.0732504444444455,10.087456444444445,0.12299766149711382,0.033577262292209725
